    0.764526091217994690E+03    0.702650706887245224E+01    0.444027781486511230E-01    0.348935055732727051E+04    0.396331611275672913E+01   -0.756192982282384299E+07   -0.802636754913176631E+01    1
    0.729060126543045044E+03    0.699748167812824295E+01   -0.452137708663940430E+00    0.456046283245086670E+04    0.365689915418624878E+01   -0.754930504970258567E+07   -0.802670088246517466E+01    1
    0.510509406924247742E+03    0.668833046019077315E+01   -0.349086701869964600E+00    0.327125287055969238E+04    0.392431703209877014E+01   -0.753416698317952175E+07   -0.802703421579850662E+01    1
    0.182092219591140747E+03    0.875737956345081336E+01    0.409075081348419189E+00    0.410905992984771729E+04    0.387800839543342590E+01   -0.738166587435792852E+07   -0.802736754913178352E+01    1
    0.665988367795944214E+03    0.714850911080837292E+01   -0.412587165832519531E+00    0.376108944416046143E+04    0.359693476557731628E+01   -0.738048734423938673E+07   -0.802770088246503732E+01    1
    0.553316239714622498E+03    0.678753568351268832E+01    0.231970071792602539E+00    0.459739685058593750E+04    0.392083957791328430E+01   -0.735655211808320321E+07   -0.802803421579847942E+01    1
    0.447726500630378723E+03    0.661751553952693961E+01   -0.122955441474914551E-01    0.385355830192565918E+04    0.366723215579986572E+01   -0.735337090390063636E+07   -0.802836754913182737E+01    1
    0.784509095549583435E+03    0.698818040490150505E+01    0.698786377906799316E-01    0.454647672176361084E+04    0.398165550827980042E+01   -0.730279685697420035E+07   -0.802870088246514868E+01    1
    0.760393279194831848E+03    0.712151587963104227E+01   -0.103312134742736816E+00    0.340466475486755371E+04    0.360121113061904907E+01   -0.723780780095256492E+07   -0.802903421579852683E+01    1
    0.664181460142135620E+03    0.706207842290401544E+01   -0.246080815792083740E+00    0.406218659877777100E+04    0.397424271702766418E+01   -0.718610274105417822E+07   -0.802936754913188366E+01    1
    0.690009292960166931E+03    0.711299829959869356E+01   -0.397217869758605957E+00    0.400605797767639160E+04    0.387849730253219604E+01   -0.714284305975563917E+07   -0.802970088246515346E+01    1
    0.558501314520835876E+03    0.682372806012630484E+01   -0.133475005626678467E+00    0.331974542140960693E+04    0.383473101258277893E+01   -0.706540364973873366E+07   -0.803003421579845345E+01    1
    0.394198186397552490E+03    0.659915730476379458E+01    0.285487532615661621E+00    0.319378447532653809E+04    0.356966874003410339E+01   -0.703185741345898807E+07   -0.803036754913174633E+01    1
    0.641497063636779785E+03    0.726698254585266135E+01   -0.492073953151702881E+00    0.323233556747436523E+04    0.358726945519447327E+01   -0.702852495756368712E+07   -0.803070088246500369E+01    1
    0.628148084878921509E+03    0.681585749328136448E+01   -0.172586381435394287E+00    0.478256869316101074E+04    0.399459439516067505E+01   -0.694042519557652064E+07   -0.803103421579838006E+01    1
    0.726690904498100281E+03    0.703396148025989554E+01    0.252439498901367188E+00    0.311272823810577393E+04    0.369745993614196777E+01   -0.689952292953274772E+07   -0.803136754913170314E+01    1
